obs,TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
4653,34,31mix,31C,s,36,34_36,28,1.877484,4
4654,34,31mix,31C,s,37,34_37,28,2.367308,5
4655,34,31mix,31C,s,38,34_38,28,0.938214,3
4656,34,31mix,31C,s,39,34_39,28,,
4657,34,31mix,31C,s,40,34_40,28,1.03771,1
4658,34,31mix,31C,s,41,34_41,28,1.006304,3
4659,34,31mix,31C,s,42,34_42,28,0.897043,3
4660,34,31mix,31C,s,43,34_43,28,1.261772,4
4661,34,31mix,31C,s,44,34_44,28,1.255175,5
4662,34,31mix,31C,s,45,34_45,28,0.672189,2
4663,34,31mix,31C,s,46,34_46,28,1.23934,4
4664,34,31mix,31C,s,47,34_47,28,0.524661,1
4665,34,31mix,31C,s,48,34_48,28,1.849509,4
4666,34,31mix,31C,s,59,34_59,28,,
4667,34,31mix,31C,s,60,34_60,28,1.927627,4
4668,34,31mix,31C,s,61,34_61,28,1.066212,3
4669,34,31mix,31C,s,62,34_62,28,0.837135,3
4670,34,31mix,31C,s,63,34_63,28,,
4671,34,31mix,31C,s,64,34_64,28,1.122954,3
4672,34,31mix,31C,s,65,34_65,28,1.048266,3
4673,34,31mix,31C,s,66,34_66,28,1.142219,3
4674,34,31mix,31C,s,67,34_67,28,2.530143,7
4675,34,31mix,31C,s,68,34_68,28,,
4676,34,31mix,31C,s,69,34_69,28,1.290803,2
4677,34,31mix,31C,s,19,34_19,28,1.75925,4
4678,34,31mix,31C,s,8,34_8,28,1.529117,4
4679,34,31mix,31C,s,9,34_9,28,1.431205,3
4680,34,31mix,31C,s,10,34_10,28,1.755028,3
4682,34,31mix,31C,s,12,34_12,28,0.989677,4
4683,34,31mix,31C,s,27,34_27,28,1.089965,4
4684,34,31mix,31C,s,28,34_28,28,0.737639,1
4685,34,31mix,31C,s,29,34_29,28,1.258342,2
4686,34,31mix,31C,s,30,34_30,28,1.482141,5
4687,34,31mix,31C,s,31,34_31,28,0.567943,2
4688,34,31mix,31C,s,32,34_32,28,1.165444,1
4689,34,31mix,31C,s,49,34_49,28,1.048002,3
4690,34,31mix,31C,s,50,34_50,28,5.269569,9
4691,34,31mix,31C,s,51,34_51,28,1.339891,5
4692,34,31mix,31C,s,52,34_52,28,0.901002,3
4694,34,31mix,31C,s,54,34_54,28,1.510907,4
4695,34,31mix,31C,s,55,34_55,28,,
4696,34,31mix,31C,s,56,34_56,28,0.774851,3
4697,34,31mix,31C,s,57,34_57,28,1.256758,4
4698,34,31mix,31C,s,58,34_58,28,0.933464,5
4699,34,31mix,31C,s,71,34_71,28,0.927657,2
4700,34,31mix,31C,s,70,34_70,28,0.488505,1
4701,34,31mix,31C,s,80,34_80,28,1.056975,1
4702,34,31mix,31C,s,81,34_81,28,,
4703,34,31mix,31C,s,82,34_82,28,1.981466,5
4704,34,31mix,31C,s,83a,34_83a,28,,
4705,34,31mix,31C,s,83b,34_83b,28,,
4706,34,31mix,31C,s,84,34_84,28,1.245674,3
4707,34,31mix,31C,s,85,34_85,28,0.523077,2
4710,34,31mix,31C,s,88,34_88,28,0.72893,4
4711,34,31mix,31C,s,89,34_89,28,1.130343,3
4713,34,31mix,31C,s,91,34_91,28,,
4717,34,31mix,31C,s,95,34_95,28,,
4718,34,31mix,31C,s,96,34_96,28,1.429886,4
4719,34,31mix,31C,s,97,34_97,28,2.172276,4
4720,34,31mix,31C,s,98,34_98,28,,
4721,34,31mix,31C,s,99,34_99,28,1.108966,3
4722,34,31mix,31C,s,100,34_100,28,,
4723,34,31mix,31C,s,101,34_101,28,0.691454,4
4724,34,31mix,31C,s,102,34_102,28,0.611752,1
4725,34,31mix,31C,s,111,34_111,28,1.685354,6
4727,34,31mix,31C,s,113,34_113,28,0.879625,3
4728,34,31mix,31C,s,114,34_114,28,1.392938,4
4731,34,31mix,31C,s,117,34_117,28,,
4732,34,31mix,31C,s,118,34_118,28,1.824437,4
4733,34,31mix,31C,s,128,34_128,28,1.259397,4
4734,34,31mix,31C,s,129,34_129,28,1.176264,3
4735,34,31mix,31C,s,103,34_103,28,2.15908,5
4737,34,31mix,31C,s,105,34_105,28,1.431997,3
4738,34,31mix,31C,s,106,34_106,28,1.6426,4
4740,34,31mix,31C,s,108,34_108,28,0.794381,1
4741,34,31mix,31C,s,109,34_109,28,1.014749,2
4742,34,31mix,31C,s,110,34_110,28,0.675356,2
4743,34,31mix,31C,s,119,34_119,28,1.282622,1
4745,34,31mix,31C,s,121,34_121,28,,
4746,34,31mix,31C,s,122,34_122,28,0.774587,2
4747,34,31mix,31C,s,123,34_123,28,1.108966,3
4748,34,31mix,31C,s,124,34_124,28,1.979091,5
4749,34,31mix,31C,s,125,34_125,28,,
4750,34,31mix,31C,s,126,34_126,28,1.145386,3
4751,34,31mix,31C,s,127,34_127,28,1.384756,2
4752,9,Wtmix,31C,s,1,9_1,28,1.582594,3
4753,9,Wtmix,31C,s,2,9_2,28,2.875529,6
4754,9,Wtmix,31C,s,3,9_3,28,1.759813,6
4755,9,Wtmix,31C,s,4,9_4,28,1.23079,2
4756,9,Wtmix,31C,s,5,9_5,28,2.365728,4
4757,9,Wtmix,31C,s,6,9_6,28,1.038561,4
4758,9,Wtmix,31C,s,15,9_15,28,1.243166,4
4759,9,Wtmix,31C,s,16,9_16,28,1.297411,3
4760,9,Wtmix,31C,s,17,9_17,28,1.155478,1
4761,9,Wtmix,31C,s,18,9_18,28,0.966673,3
4762,9,Wtmix,31C,s,21,9_21,28,1.210514,3
4763,9,Wtmix,31C,s,19,9_19,28,1.015652,3
4764,9,Wtmix,31C,s,20,9_20,28,2.144007,4
4766,9,Wtmix,31C,s,24,9_24,28,0.644097,1
4768,9,Wtmix,31C,s,25,9_25,28,1.451458,4
4771,9,Wtmix,31C,s,32,9_32,28,3.26499,5
4772,9,Wtmix,31C,s,33,9_33,28,,
4773,9,Wtmix,31C,s,35,9_35,28,1.014598,1
4774,9,Wtmix,31C,s,34,9_34,28,3.159396,4
4776,9,Wtmix,31C,s,38,9_38,28,,
4777,9,Wtmix,31C,s,36,9_36,28,0.517437,1
4778,9,Wtmix,31C,s,39,9_39,28,1.108079,4
4779,9,Wtmix,31C,s,42,9_42,28,,
4780,9,Wtmix,31C,s,40,9_40,28,,
4781,9,Wtmix,31C,s,41,9_41,28,1.111766,3
4783,9,Wtmix,31C,s,43,9_43,28,0.577212,1
4784,9,Wtmix,31C,s,45,9_45,28,1.07253,3
4785,9,Wtmix,31C,s,46,9_46,28,1.849871,5
4786,9,Wtmix,31C,s,55,9_55,28,,
4787,9,Wtmix,31C,s,56,9_56,28,,
4788,9,Wtmix,31C,s,57,9_57,28,0.620398,2
4789,9,Wtmix,31C,s,58,9_58,28,1.249486,2
4790,9,Wtmix,31C,s,59,9_59,28,1.262652,3
4791,9,Wtmix,31C,s,60,9_60,28,,
4792,9,Wtmix,31C,s,61,9_61,28,3.684733,8
4795,9,Wtmix,31C,s,7,9_7,28,0.68228,4
4797,9,Wtmix,31C,s,10,9_10,28,1.170225,4
4798,9,Wtmix,31C,s,11,9_11,28,1.677655,3
4799,9,Wtmix,31C,s,12,9_12,28,0.654894,1
4800,9,Wtmix,31C,s,13,9_13,28,1.23158,4
4801,9,Wtmix,31C,s,14,9_14,28,,
4802,9,Wtmix,31C,s,26,9_26,28,1.641316,3
4804,9,Wtmix,31C,s,30,9_30,28,9.323087,11
4805,9,Wtmix,31C,s,28,9_28,28,0.896891,3
4806,9,Wtmix,31C,s,29,9_29,28,,
4808,9,Wtmix,31C,s,47,9_47,28,1.452511,4
4809,9,Wtmix,31C,s,48,9_48,28,1.558368,4
4810,9,Wtmix,31C,s,49,9_49,28,1.190237,4
4811,9,Wtmix,31C,s,50,9_50,28,1.357187,4
4812,9,Wtmix,31C,s,51,9_51,28,1.391946,3
4813,9,Wtmix,31C,s,52,9_52,28,1.684765,5
4814,9,Wtmix,31C,s,53,9_53,28,1.774823,5
4815,9,Wtmix,31C,s,54,9_54,28,2.091079,4
4818,9,Wtmix,31C,s,65,9_65,28,,
4819,9,Wtmix,31C,s,66,9_66,28,1.385363,5
4820,9,Wtmix,31C,s,67,9_67,28,1.806422,4
4821,9,Wtmix,31C,s,68,9_68,28,0.82711,1
4822,9,Wtmix,31C,s,69,9_69,28,2.554797,6
4823,9,Wtmix,31C,s,70,9_70,28,0.80973,2
4825,9,Wtmix,31C,s,80,9_80,28,1.058047,2
4826,9,Wtmix,31C,s,81,9_81,28,,
4827,9,Wtmix,31C,s,82,9_82,28,1.704778,4
4828,9,Wtmix,31C,s,83,9_83,28,0.504798,1
4829,9,Wtmix,31C,s,84,9_84,28,0.943763,1
4831,9,Wtmix,31C,s,86,9_86,28,0.883725,3
4832,9,Wtmix,31C,s,71,9_71,28,0.828163,2
4833,9,Wtmix,31C,s,72,9_72,28,1.61393,4
4834,9,Wtmix,31C,s,78,9_78,28,1.181021,3
4835,9,Wtmix,31C,s,73,9_73,28,2.482382,4
4838,9,Wtmix,31C,s,74,9_74,28,0.891625,1
4839,9,Wtmix,31C,s,77,9_77,28,,
4840,18,Wtmix,31C,s,1,18_1,28,1.13958,2
4841,18,Wtmix,31C,s,2,18_2,28,1.860593,2
4842,18,Wtmix,31C,s,3,18_3,28,1.220338,2
4843,18,Wtmix,31C,s,4,18_4,28,2.045333,4
4844,18,Wtmix,31C,s,5,18_5,28,1.26969,3
4845,18,Wtmix,31C,s,6,18_6,28,2.120021,3
4846,18,Wtmix,31C,s,7,18_7,28,0.629963,1
4848,18,Wtmix,31C,s,15,18_15,28,,
4849,18,Wtmix,31C,s,16,18_16,28,4.394959,6
4850,18,Wtmix,31C,s,17,18_17,28,1.029,1
4851,18,Wtmix,31C,s,18,18_18,28,2.431703,5
4854,18,Wtmix,31C,s,27,18_27,28,,
4855,18,Wtmix,31C,s,29,18_29,28,1.940559,5
4856,18,Wtmix,31C,s,30,18_30,28,0.684065,1
4857,18,Wtmix,31C,s,31,18_31,28,3.044247,6
4858,18,Wtmix,31C,s,33,18_33,28,1.96827,3
4860,18,Wtmix,31C,s,34,18_34,28,1.502462,4
4861,18,Wtmix,31C,s,35,18_35,28,2.419035,5
4862,18,Wtmix,31C,s,36,18_36,28,0.539704,1
4864,18,Wtmix,31C,s,38,18_38,28,0.993636,2
4865,18,Wtmix,31C,s,39,18_39,28,1.529909,3
4866,18,Wtmix,31C,s,40,18_40,28,1.182862,2
4867,18,Wtmix,31C,s,41,18_41,28,0.74107,2
4868,18,Wtmix,31C,s,42,18_42,28,1.714385,3
4869,18,Wtmix,31C,s,54,18_54,28,2.102866,3
4870,18,Wtmix,31C,s,55,18_55,28,2.311358,5
4871,18,Wtmix,31C,s,56,18_56,28,1.070963,3
4872,18,Wtmix,31C,s,57,18_57,28,1.382117,3
4873,18,Wtmix,31C,s,58,18_58,28,1.693536,4
4874,18,Wtmix,31C,s,59,18_59,28,1.249105,3
4875,18,Wtmix,31C,s,63,18_63,28,2.515156,6
4876,18,Wtmix,31C,s,64,18_64,28,,
4877,18,Wtmix,31C,s,59b,18_59b,28,,
4878,18,Wtmix,31C,s,8,18_8,28,1.126912,4
4879,18,Wtmix,31C,s,9,18_9,28,2.771096,5
4880,18,Wtmix,31C,s,10,18_10,28,1.379214,2
4882,18,Wtmix,31C,s,12,18_12,28,3.375723,4
4883,18,Wtmix,31C,s,13,18_13,28,1.437539,3
4884,18,Wtmix,31C,s,20,18_20,28,,
4885,18,Wtmix,31C,s,21,18_21,28,2.223475,4
4886,18,Wtmix,31C,s,22,18_22,28,1.660019,4
4887,18,Wtmix,31C,s,23,18_23,28,2.610109,6
4888,18,Wtmix,31C,s,24,18_24,28,2.270188,4
4889,18,Wtmix,31C,s,26,18_26,28,1.607764,4
4890,18,Wtmix,31C,s,25,18_25,28,1.556037,4
4891,18,Wtmix,31C,s,25b,18_25b,28,,
4892,18,Wtmix,31C,s,43,18_43,28,3.266463,5
4893,18,Wtmix,31C,s,44,18_44,28,,
4894,18,Wtmix,31C,s,45,18_45,28,1.502726,3
4895,18,Wtmix,31C,s,46,18_46,28,2.88194,4
4896,18,Wtmix,31C,s,47,18_47,28,4.284115,5
4897,18,Wtmix,31C,s,48,18_48,28,2.98777,4
4898,18,Wtmix,31C,s,49,18_49,28,1.429622,3
4899,18,Wtmix,31C,s,50,18_50,28,0.947187,5
4902,18,Wtmix,31C,s,53,18_53,28,,
4903,18,Wtmix,31C,s,60,18_60,28,1.43015,4
4904,18,Wtmix,31C,s,61,18_61,28,3.221861,5
4905,18,Wtmix,31C,s,62,18_62,28,1.363907,3
4907,18,Wtmix,31C,s,66,18_66,28,1.236173,3
4908,18,Wtmix,31C,s,67,18_67,28,0.308515,1
4909,18,Wtmix,31C,s,68,18_68,28,1.232214,3
4910,18,Wtmix,31C,s,69,18_69,28,1.790128,4
4911,18,Wtmix,31C,s,70,18_70,28,,
4912,18,Wtmix,31C,s,71,18_71,28,3.975863,6
4913,18,Wtmix,31C,s,72,18_72,28,2.037679,4
4914,18,Wtmix,31C,s,73,18_73,28,1.984105,4
4915,18,Wtmix,31C,s,74,18_74,28,0.631018,2
4917,18,Wtmix,31C,s,76,18_76,28,,
4918,18,Wtmix,31C,s,80,18_80,28,1.197377,3
4919,18,Wtmix,31C,s,81,18_81,28,,
4920,18,Wtmix,31C,s,82,18_82,28,1.827868,5
4921,18,Wtmix,31C,s,83,18_83,28,,
4922,18,Wtmix,31C,s,78,18_78,28,2.602983,7
4923,18,Wtmix,31C,s,79,18_79,28,1.45311,4
4924,29,Wtmix,31C,s,1,29_1,28,1.985952,5
4925,29,Wtmix,31C,s,2,29_2,28,2.057473,5
4926,29,Wtmix,31C,s,3,29_3,28,1.599582,4
4927,29,Wtmix,31C,s,4,29_4,28,1.525686,3
4928,29,Wtmix,31C,s,5,29_5,28,2.742594,5
4929,29,Wtmix,31C,s,6,29_6,28,1.655268,3
4930,29,Wtmix,31C,s,13,29_13,28,,
4931,29,Wtmix,31C,s,14,29_14,28,2.271507,6
4932,29,Wtmix,31C,s,15,29_15,28,2.19682,4
4933,29,Wtmix,31C,s,16,29_16,28,3.529057,5
4934,29,Wtmix,31C,s,17,29_17,28,2.129258,3
4935,29,Wtmix,31C,s,17a,29_17a,28,1.685882,3
4936,29,Wtmix,31C,s,18,29_18,28,0.847955,1
4937,29,Wtmix,31C,s,19,29_19,28,1.766112,4
4938,29,Wtmix,31C,s,20,29_20,28,1.284469,2
4939,29,Wtmix,31C,s,21,29_21,28,0.857192,3
4940,29,Wtmix,31C,s,31,29_31,28,5.489937,8
4942,29,Wtmix,31C,s,33,29_33,28,1.636794,3
4943,29,Wtmix,31C,s,34,29_34,28,,
4944,29,Wtmix,31C,s,35,29_35,28,1.20292,2
4945,29,Wtmix,31C,s,36,29_36,28,1.698814,5
4946,29,Wtmix,31C,s,37,29_37,28,0.837399,2
4947,29,Wtmix,31C,s,37a,29_37a,28,1.448096,4
4948,29,Wtmix,31C,s,38,29_38,28,2.054042,3
4949,29,Wtmix,31C,s,39,29_39,28,6.028322,9
4950,29,Wtmix,31C,s,40,29_40,28,2.903317,5
4951,29,Wtmix,31C,s,42,29_42,28,1.647879,4
4952,29,Wtmix,31C,s,43,29_43,28,10.77455,14
4953,29,Wtmix,31C,s,44,29_44,28,2.767138,4
4954,29,Wtmix,31C,s,45,29_45,28,1.381062,2
4955,29,Wtmix,31C,s,45a,29_45a,28,,
4957,29,Wtmix,31C,s,47,29_47,28,2.058265,6
4960,29,Wtmix,31C,s,50,29_50,28,,
4961,29,Wtmix,31C,s,51,29_51,28,2.014983,4
4962,29,Wtmix,31C,s,52,29_52,28,0.766142,4
4963,29,Wtmix,31C,s,53,29_53,28,1.304263,3
4965,29,Wtmix,31C,s,60,29_60,28,2.274938,5
4966,29,Wtmix,31C,s,61,29_61,28,2.902789,6
4967,29,Wtmix,31C,s,62,29_62,28,1.728108,5
4968,29,Wtmix,31C,s,63,29_63,28,1.187613,3
4969,29,Wtmix,31C,s,7,29_7,28,2.394755,3
4970,29,Wtmix,31C,s,8,29_8,28,2.320067,4
4971,29,Wtmix,31C,s,9,29_9,28,3.0168,6
4972,29,Wtmix,31C,s,11,29_11,28,,
4973,29,Wtmix,31C,s,12,29_12,28,1.966687,5
4974,29,Wtmix,31C,s,23,29_23,28,,
4975,29,Wtmix,31C,s,22,29_22,28,1.338044,3
4978,29,Wtmix,31C,s,26,29_26,28,6.615003,11
4979,29,Wtmix,31C,s,28,29_28,28,,
4980,29,Wtmix,31C,s,29,29_29,28,1.807019,4
4982,29,Wtmix,31C,s,55,29_55,28,2.794848,5
4983,29,Wtmix,31C,s,56,29_56,28,1.878275,4
4984,29,Wtmix,31C,s,57,29_57,28,1.009207,1
4985,29,Wtmix,31C,s,58,29_58,28,1.371297,4
4986,29,Wtmix,31C,s,59,29_59,28,1.312972,2
4988,29,Wtmix,31C,s,65,29_65,28,1.183654,1
4989,29,Wtmix,31C,s,66,29_66,28,1.63653,4
4990,29,Wtmix,31C,s,67,29_67,28,,
4991,29,Wtmix,31C,s,68,29_68,28,2.632014,4
4992,29,Wtmix,31C,s,10,29_10,28,,
4993,29,Wtmix,31C,s,27,29_27,28,3.402114,5
4994,29,Wtmix,31C,s,69a,29_69a,28,1.254119,2
4997,29,Wtmix,31C,s,71,29_71,28,,
4999,29,Wtmix,31C,s,73,29_73,28,0.965397,3
5000,29,Wtmix,31C,s,74,29_74,28,1.351503,3
5001,29,Wtmix,31C,s,81,29_81,28,1.589554,4
5002,29,Wtmix,31C,s,75,29_75,28,1.690897,3
5003,29,Wtmix,31C,s,76,29_76,28,2.04243,4
5004,29,Wtmix,31C,s,77,29_77,28,0.978065,4
5005,29,Wtmix,31C,s,78,29_78,28,,
5006,29,Wtmix,31C,s,79,29_79,28,0.984399,3
5007,29,Wtmix,31C,s,80,29_80,28,,
5008,10,Wtmix,32.5C,s,1,10_1,28,0.559833,1
5009,10,Wtmix,32.5C,s,2,10_2,28,1.309524,2
5010,10,Wtmix,32.5C,s,3,10_3,28,1.305838,3
5011,10,Wtmix,32.5C,s,4,10_4,28,1.042774,2
5012,10,Wtmix,32.5C,s,5,10_5,28,1.684765,2
5013,10,Wtmix,32.5C,s,20,10_20,28,1.365876,4
5016,10,Wtmix,32.5C,s,22,10_22,28,1.025131,2
5017,10,Wtmix,32.5C,s,24,10_24,28,,
5018,10,Wtmix,32.5C,s,23,10_23,28,2.340186,5
5019,10,Wtmix,32.5C,s,25,10_25,28,1.160481,2
5020,10,Wtmix,32.5C,s,26,10_26,28,0.397624,1
5021,10,Wtmix,32.5C,s,27,10_27,28,1.157585,3
5022,10,Wtmix,32.5C,s,28,10_28,28,1.015125,3
5023,10,Wtmix,32.5C,s,29,10_29,28,,
5024,10,Wtmix,32.5C,s,40,10_40,28,1.252119,3
5025,10,Wtmix,32.5C,s,41,10_41,28,4.47208,6
5026,10,Wtmix,32.5C,s,42,10_42,28,1.446454,3
5027,10,Wtmix,32.5C,s,43,10_43,28,1.019865,2
5028,10,Wtmix,32.5C,s,44,10_44,28,1.600237,3
5030,10,Wtmix,32.5C,s,46,10_46,28,1.47621,4
5031,10,Wtmix,32.5C,s,47,10_47,28,1.095703,3
5032,10,Wtmix,32.5C,s,48,10_48,28,1.134675,3
5033,10,Wtmix,32.5C,s,49,10_49,28,0.841593,1
5034,10,Wtmix,32.5C,s,51,10_51,28,0.464772,1
5035,10,Wtmix,32.5C,s,53,10_53,28,,
5036,10,Wtmix,32.5C,s,52,10_52,28,0.223565,1
5037,10,Wtmix,32.5C,s,52a,10_52a,28,0.804727,2
5038,10,Wtmix,32.5C,s,62,10_62,28,,
5039,10,Wtmix,32.5C,s,63,10_63,28,,
5040,10,Wtmix,32.5C,s,64,10_64,28,,
5041,10,Wtmix,32.5C,s,65,10_65,28,,
5042,10,Wtmix,32.5C,s,66,10_66,28,,
5043,10,Wtmix,32.5C,s,67,10_67,28,,
5044,10,Wtmix,32.5C,s,68,10_68,28,2.784682,5
5046,10,Wtmix,32.5C,s,70,10_70,28,1.924919,5
5047,10,Wtmix,32.5C,s,71,10_71,28,1.651586,4
5048,10,Wtmix,32.5C,s,72,10_72,28,2.467373,4
5049,10,Wtmix,32.5C,s,73,10_73,28,,
5050,10,Wtmix,32.5C,s,74,10_74,28,3.209164,5
5051,10,Wtmix,32.5C,s,75,10_75,28,2.163757,8
5052,10,Wtmix,32.5C,s,6,10_6,28,,
5053,10,Wtmix,32.5C,s,7,10_7,28,2.240122,4
5054,10,Wtmix,32.5C,s,8,10_8,28,1.037508,2
5055,10,Wtmix,32.5C,s,9,10_9,28,1.35192,4
5056,10,Wtmix,32.5C,s,10,10_10,28,2.170867,4
5057,10,Wtmix,32.5C,s,11,10_11,28,2.071856,4
5058,10,Wtmix,32.5C,s,12,10_12,28,3.211008,5
5059,10,Wtmix,32.5C,s,13,10_13,28,1.227366,3
5060,10,Wtmix,32.5C,s,14,10_14,28,1.925183,4
5062,10,Wtmix,32.5C,s,15a,10_15a,28,1.287668,2
5063,10,Wtmix,32.5C,s,17,10_17,28,1.447771,4
5064,10,Wtmix,32.5C,s,18,10_18,28,,
5065,10,Wtmix,32.5C,s,30,10_30,28,1.424335,4
5066,10,Wtmix,32.5C,s,31,10_31,28,1.440661,3
5067,10,Wtmix,32.5C,s,32,10_32,28,1.246063,2
5069,10,Wtmix,32.5C,s,34,10_34,28,2.918715,5
5072,10,Wtmix,32.5C,s,37,10_37,28,2.171393,4
5073,10,Wtmix,32.5C,s,38,10_38,28,,
5075,10,Wtmix,32.5C,s,55,10_55,28,2.310167,5
5076,10,Wtmix,32.5C,s,56,10_56,28,0.878458,1
5077,10,Wtmix,32.5C,s,54,10_54,28,2.737809,5
5078,10,Wtmix,32.5C,s,59,10_59,28,3.766101,6
5079,10,Wtmix,32.5C,s,60,10_60,28,,
5080,10,Wtmix,32.5C,s,61,10_61,28,1.974161,5
5081,10,Wtmix,32.5C,s,61a,10_61a,28,1.090963,3
5082,10,Wtmix,32.5C,s,76,10_76,28,1.148105,2
5083,10,Wtmix,32.5C,s,58,10_58,28,0.94034,2
5084,10,Wtmix,32.5C,s,78,10_78,28,1.728477,5
5085,10,Wtmix,32.5C,s,79,10_79,28,1.588651,3
5088,10,Wtmix,32.5C,s,82,10_82,28,2.090552,3
5089,10,Wtmix,32.5C,s,83,10_83,28,,
5090,10,Wtmix,32.5C,s,84,10_84,28,0.922434,2
5091,10,Wtmix,32.5C,s,88,10_88,28,,
5092,10,Wtmix,32.5C,s,85,10_85,28,1.666069,4
5094,10,Wtmix,32.5C,s,86,10_86,28,1.325587,4
5095,10,Wtmix,32.5C,s,87,10_87,28,1.175491,4
5097,24,Wtmix,32.5C,s,2,24_2,28,2.025012,4
5099,24,Wtmix,32.5C,s,4,24_4,28,,
5101,24,Wtmix,32.5C,s,13,24_13,28,1.672159,4
5103,24,Wtmix,32.5C,s,15,24_15,28,1.991231,3
5104,24,Wtmix,32.5C,s,16,24_16,28,1.295553,3
5105,24,Wtmix,32.5C,s,17a,24_17a,28,0.86986,1
5106,24,Wtmix,32.5C,s,17,24_17,28,1.249632,2
5107,24,Wtmix,32.5C,s,18,24_18,28,3.129227,7
5109,24,Wtmix,32.5C,s,19a,24_19a,28,0.49695,2
5110,24,Wtmix,32.5C,s,20,24_20,28,,
5111,24,Wtmix,32.5C,s,21,24_21,28,1.287108,1
5113,24,Wtmix,32.5C,s,23,24_23,28,2.130049,4
5114,24,Wtmix,32.5C,s,24,24_24,28,1.274968,2
5115,24,Wtmix,32.5C,s,25,24_25,28,0.872763,2
5116,24,Wtmix,32.5C,s,26,24_26,28,1.472112,4
5117,24,Wtmix,32.5C,s,27,24_27,28,1.436483,3
5118,24,Wtmix,32.5C,s,28,24_28,28,1.657116,3
5119,24,Wtmix,32.5C,s,29,24_29,28,1.48346,2
5120,24,Wtmix,32.5C,s,40,24_40,28,1.353878,4
5121,24,Wtmix,32.5C,s,41,24_41,28,0.794117,3
5122,24,Wtmix,32.5C,s,42,24_42,28,0.5273,2
5125,24,Wtmix,32.5C,s,45,24_45,28,,
5126,24,Wtmix,32.5C,s,46,24_46,28,3.693475,6
5127,24,Wtmix,32.5C,s,47,24_47,28,1.300832,4
5128,24,Wtmix,32.5C,s,48,24_48,28,1.502462,3
5129,24,Wtmix,32.5C,s,49,24_49,28,,
5130,24,Wtmix,32.5C,s,50,24_50,28,,
5131,24,Wtmix,32.5C,s,56,24_56,28,0.822356,2
5132,24,Wtmix,32.5C,s,57,24_57,28,1.58929,5
5133,24,Wtmix,32.5C,s,58,24_58,28,4.211538,8
5134,24,Wtmix,32.5C,s,59,24_59,28,1.262564,3
5135,24,Wtmix,32.5C,s,60,24_60,28,3.439062,7
5136,24,Wtmix,32.5C,s,61,24_61,28,0.947715,3
5137,24,Wtmix,32.5C,s,62,24_62,28,0.73025,1
5138,24,Wtmix,32.5C,s,63,24_63,28,2.629638,4
5139,24,Wtmix,32.5C,s,64,24_64,28,1.538618,3
5141,24,Wtmix,32.5C,s,66,24_66,28,2.461525,6
5142,24,Wtmix,32.5C,s,67,24_67,28,1.212948,3
5144,24,Wtmix,32.5C,s,7,24_7,28,2.6014,6
5145,24,Wtmix,32.5C,s,8,24_8,28,1.940031,4
5146,24,Wtmix,32.5C,s,9,24_9,28,1.082575,3
5147,24,Wtmix,32.5C,s,10,24_10,28,0.980704,2
5148,24,Wtmix,32.5C,s,11,24_11,28,1.903611,5
5149,24,Wtmix,32.5C,s,12,24_12,28,,
5150,24,Wtmix,32.5C,s,30,24_30,28,1.802004,4
5151,24,Wtmix,32.5C,s,31,24_31,28,2.262534,4
5152,24,Wtmix,32.5C,s,32,24_32,28,1.493225,3
5153,24,Wtmix,32.5C,s,33,24_33,28,0.486921,1
5154,24,Wtmix,32.5C,s,34,24_34,28,1.099993,3
5155,24,Wtmix,32.5C,s,35,24_35,28,1.457861,1
5156,24,Wtmix,32.5C,s,36,24_36,28,1.833938,3
5157,24,Wtmix,32.5C,s,37,24_37,28,,
5158,24,Wtmix,32.5C,s,38,24_38,28,2.387101,5
5159,24,Wtmix,32.5C,s,39,24_39,28,2.736787,4
5160,24,Wtmix,32.5C,s,90,24_90,28,2.776111,5
5161,24,Wtmix,32.5C,s,51,24_51,28,1.149609,4
5162,24,Wtmix,32.5C,s,52,24_52,28,1.343586,3
5163,24,Wtmix,32.5C,s,53,24_53,28,2.319539,4
5164,24,Wtmix,32.5C,s,54,24_54,28,1.696703,4
5165,24,Wtmix,32.5C,s,55,24_55,28,,
5168,24,Wtmix,32.5C,s,69a,24_69a,28,1.17257,3
5169,24,Wtmix,32.5C,s,70,24_70,28,1.014221,4
5170,24,Wtmix,32.5C,s,71,24_71,28,2.175179,5
5171,24,Wtmix,32.5C,s,72,24_72,28,,
5172,24,Wtmix,32.5C,s,73,24_73,28,3.537502,6
5173,24,Wtmix,32.5C,s,74,24_74,28,1.951643,5
5174,24,Wtmix,32.5C,s,75,24_75,28,1.700397,4
5175,24,Wtmix,32.5C,s,76,24_76,28,0.823411,2
5176,24,Wtmix,32.5C,s,77,24_77,28,1.662658,3
5177,24,Wtmix,32.5C,s,78,24_78,28,2.188902,3
5178,24,Wtmix,32.5C,s,79,24_79,28,1.280774,2
5179,24,Wtmix,32.5C,s,80,24_80,28,,
5180,24,Wtmix,32.5C,s,81,24_81,28,1.361796,4
5181,24,Wtmix,32.5C,s,86,24_86,28,1.764265,4
5182,24,Wtmix,32.5C,s,88,24_88,28,0.9683,1
5183,24,Wtmix,32.5C,s,89,24_89,28,2.431967,4
5184,24,Wtmix,32.5C,s,82,24_82,28,1.885665,4
5185,24,Wtmix,32.5C,s,83,24_83,28,,
5186,24,Wtmix,32.5C,s,84,24_84,28,4.308923,5
