TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
22,Wtmix,27C,s,45,22_45,28,,
22,Wtmix,27C,s,46,22_46,28,1.960617,5
22,Wtmix,27C,s,55,22_55,28,0.856401,3
22,Wtmix,27C,s,56,22_56,28,,
22,Wtmix,27C,s,57,22_57,28,3.26963,6
22,Wtmix,27C,s,58,22_58,28,,
22,Wtmix,27C,s,29,22_29,28,,
22,Wtmix,27C,s,59,22_59,28,1.239076,3
22,Wtmix,27C,s,60,22_60,28,1.785642,4
22,Wtmix,27C,s,61,22_61,28,2.196028,4
22,Wtmix,27C,s,62,22_62,28,0.932936,1
22,Wtmix,27C,s,63,22_63,28,5.055535,8
22,Wtmix,27C,s,64,22_64,28,0.585889,1
22,Wtmix,27C,s,70,22_70,28,1.302415,4
22,Wtmix,27C,c,71,22_71,28,1.181015,4
22,Wtmix,27C,s,72,22_72,28,2.807516,5
22,Wtmix,27C,s,73,22_73,28,,
22,Wtmix,27C,s,74,22_74,28,,
22,Wtmix,27C,s,65,22_65,28,1.638905,3
22,Wtmix,27C,s,66,22_66,28,3.216319,6
22,Wtmix,27C,s,67,22_67,28,,
22,Wtmix,27C,s,68,22_68,28,1.613834,4
22,Wtmix,27C,s,69,22_69,28,4.073511,6
22,Wtmix,27C,s,75,22_75,28,3.232682,6
22,Wtmix,27C,s,76,22_76,28,1.775877,4
22,Wtmix,27C,s,77,22_77,28,1.33646,1
19,31mix,31C,s,1,19_1,28,2.329304,5
19,31mix,31C,s,2,19_2,28,1.378422,3
19,31mix,31C,s,3,19_3,28,2.668434,5
19,31mix,31C,s,4,19_4,28,0.764031,1
19,31mix,31C,s,5,19_5,28,0.881209,2
19,31mix,31C,s,6,19_6,28,1.328807,5
19,31mix,31C,s,16,19_16,28,0.929505,3
19,31mix,31C,s,17,19_17,28,,
19,31mix,31C,c,18,19_18,28,0.845052,1
19,31mix,31C,s,19,19_19,28,1.931586,5
19,31mix,31C,c,20,19_20,28,1.955866,4
19,31mix,31C,s,20a,19_20a,28,,
19,31mix,31C,s,21,19_21,28,2.243796,4
19,31mix,31C,s,22,19_22,28,0.805201,1
19,31mix,31C,c,35,19_35,28,1.762417,4
19,31mix,31C,s,36,19_36,28,2.412173,4
19,31mix,31C,s,37,19_37,28,2.60747,7
19,31mix,31C,s,38,19_38,28,2.23799,6
19,31mix,31C,s,39,19_39,28,1.423552,3
19,31mix,31C,s,40,19_40,28,2.49689,4
19,31mix,31C,s,41,19_41,28,1.321681,4
19,31mix,31C,s,42,19_42,28,1.509324,4
19,31mix,31C,s,43,19_43,28,0.730514,2
19,31mix,31C,s,44,19_44,28,1.034543,2
19,31mix,31C,s,50,19_50,28,2.517211,5
19,31mix,31C,s,51,19_51,28,0.866693,3
19,31mix,31C,s,52,19_52,28,0.577708,1
19,31mix,31C,s,53,19_53,28,3.129227,7
19,31mix,31C,s,54,19_54,28,1.126649,3
19,31mix,31C,c,55,19_55,28,2.403992,4
19,31mix,31C,c,56,19_56,28,3.102308,6
19,31mix,31C,s,57,19_57,28,0.799923,2
19,31mix,31C,s,7,19_7,28,,
19,31mix,31C,s,8,19_8,28,1.103424,3
19,31mix,31C,s,9,19_9,28,0.897835,3
19,31mix,31C,s,10,19_10,28,1.238548,3
19,31mix,31C,s,11,19_11,28,1.139316,3
19,31mix,31C,s,12,19_12,28,1.861121,4
19,31mix,31C,s,13,19_13,28,1.383965,4
19,31mix,31C,s,14,19_14,28,0.843205,1
19,31mix,31C,c,15,19_15,28,1.997037,6
19,31mix,31C,s,23,19_23,28,0.917893,4
19,31mix,31C,s,24,19_24,28,1.960089,3
19,31mix,31C,s,25,19_25,28,1.443609,2
19,31mix,31C,s,26,19_26,28,0.913142,3
19,31mix,31C,s,27,19_27,28,0.967245,1
19,31mix,31C,c,28,19_28,28,2.657877,6
19,31mix,31C,s,29,19_29,28,1.06067,2
19,31mix,31C,s,30,19_30,28,1.079672,3
19,31mix,31C,c,31,19_31,28,4.187786,8
19,31mix,31C,c,33,19_33,28,3.992754,9
19,31mix,31C,s,34,19_34,28,1.124537,4
19,31mix,31C,c,45,19_45,28,3.994865,9
19,31mix,31C,s,46,19_46,28,1.813089,4
19,31mix,31C,s,47,19_47,28,0.769309,2
19,31mix,31C,s,48,19_48,28,0.961966,3
19,31mix,31C,s,49,19_49,28,1.302151,4
19,31mix,31C,s,58,19_58,28,1.496656,4
19,31mix,31C,s,59,19_59,28,,
19,31mix,31C,c,60,19_60,28,1.643656,5
19,31mix,31C,s,61,19_61,28,1.331182,5
19,31mix,31C,s,62,19_62,28,2.503487,6
19,31mix,31C,s,63,19_63,28,,
19,31mix,31C,s,64,19_64,28,1.022139,3
19,31mix,31C,s,65,19_65,28,1.162541,4
19,31mix,31C,c,66,19_66,28,2.609053,6
19,31mix,31C,s,67,19_67,28,0.648964,2
19,31mix,31C,s,68,19_68,28,1.191835,1
19,31mix,31C,s,69,19_69,28,1.872733,6
19,31mix,31C,s,70,19_70,28,0.879625,3
19,31mix,31C,s,71,19_71,28,,
19,31mix,31C,s,72,19_72,28,1.148026,4
19,31mix,31C,s,73,19_73,28,1.194738,3
19,31mix,31C,s,74,19_74,28,,
19,31mix,31C,s,75,19_75,28,2.308983,6
19,31mix,31C,s,76,19_76,28,1.236701,4
19,31mix,31C,s,77,19_77,28,1.359157,4
19,31mix,31C,s,84,19_84,28,1.432789,5
19,31mix,31C,s,85,19_85,28,1.982257,4
19,31mix,31C,s,87,19_87,28,1.678229,3
19,31mix,31C,s,88,19_88,28,1.027153,3
19,31mix,31C,s,89,19_89,28,0.732889,2
19,31mix,31C,s,90,19_90,28,1.083894,3
19,31mix,31C,s,91,19_91,28,,
19,31mix,31C,s,99,19_99,28,,
19,31mix,31C,s,100,19_100,28,1.758722,5
19,31mix,31C,s,102,19_102,28,0.960647,4
19,31mix,31C,c,103,19_103,28,5.016212,12
19,31mix,31C,c,104,19_104,28,3.684502,7
19,31mix,31C,c,105,19_105,28,2.688755,6
19,31mix,31C,s,106,19_106,28,0.743709,1
19,31mix,31C,s,107,19_107,28,1.37895,3
19,31mix,31C,s,108,19_108,28,1.810977,5
19,31mix,31C,s,109,19_109,28,1.01686,3
19,31mix,31C,s,86,19_86,28,0.468183,1
19,31mix,31C,s,78,19_78,28,1.792767,4
19,31mix,31C,s,79,19_79,28,1.250952,4
19,31mix,31C,s,80,19_80,28,1.109758,4
19,31mix,31C,s,81,19_81,28,1.194738,2
19,31mix,31C,s,82,19_82,28,0.878306,3
19,31mix,31C,s,83,19_83,28,,
19,31mix,31C,s,92,19_92,28,1.369185,4
19,31mix,31C,c,93,19_93,28,2.270715,6
19,31mix,31C,s,94,19_94,28,0.872499,3
19,31mix,31C,s,95,19_95,28,0.688288,2
19,31mix,31C,s,96,19_96,28,0.629435,1
19,31mix,31C,c,97,19_97,28,3.915955,9
19,31mix,31C,s,110,19_110,28,,
19,31mix,31C,s,111,19_111,28,1.396105,4
19,31mix,31C,s,112,19_112,28,0.807049,2
19,31mix,31C,c,113,19_113,28,2.217669,4
19,31mix,31C,s,114,19_114,28,,
19,31mix,31C,s,115,19_115,28,2.338541,4
19,31mix,31C,s,116,19_116,28,1.563162,5
19,31mix,31C,s,117,19_117,28,1.057767,2
19,31mix,31C,s,118,19_118,28,1.406133,4
19,31mix,31C,c,119,19_119,28,4.94126,10
19,31mix,31C,s,120,19_120,28,,
31,31mix,31C,s,1,31_1,28,0.911823,2
31,31mix,31C,s,2,31_2,28,0.693038,1
31,31mix,31C,s,3,31_3,28,0.48956,1
31,31mix,31C,s,4,31_4,28,1.604333,5
31,31mix,31C,s,5,31_5,28,0.850067,2
31,31mix,31C,s,6,31_6,28,0.737112,1
31,31mix,31C,c,7,31_7,28,1.609347,2
31,31mix,31C,s,8,31_8,28,1.593776,4
31,31mix,31C,s,16,31_16,28,1.179431,2
31,31mix,31C,s,17,31_17,28,1.107383,3
31,31mix,31C,s,18,31_18,28,1.845022,5
31,31mix,31C,s,19,31_19,28,1.322737,3
31,31mix,31C,c,21,31_21,28,2.702743,7
31,31mix,31C,s,22,31_22,28,1.570816,3
31,31mix,31C,s,23,31_23,28,0.995747,3
31,31mix,31C,c,24,31_24,28,1.27444,4
31,31mix,31C,s,29,31_29,28,2.22453,6
31,31mix,31C,s,30,31_30,28,1.029528,3
31,31mix,31C,c,31,31_31,28,2.99991,6
31,31mix,31C,s,32,31_32,28,1.146442,2
31,31mix,31C,s,33,31_33,28,,
31,31mix,31C,c,34a,31_34a,28,4.695293,8
31,31mix,31C,s,34b,31_34b,28,1.027417,3
31,31mix,31C,s,35,31_35,28,1.000498,2
31,31mix,31C,s,36,31_36,28,1.357045,4
31,31mix,31C,s,37,31_37,28,0.892821,3
31,31mix,31C,s,38,31_38,28,1.755292,5
31,31mix,31C,s,39,31_39,28,0.607002,2
31,31mix,31C,s,40,31_40,28,0.627323,2
31,31mix,31C,c,41,31_41,28,1.634683,2
31,31mix,31C,s,20,31_20,28,0.662688,1
31,31mix,31C,c,42,31_42,28,2.717522,5
31,31mix,31C,s,43,31_43,28,1.442817,4
31,31mix,31C,c,44,31_44,28,3.864228,8
31,31mix,31C,c,45a,31_45a,28,3.540405,8
31,31mix,31C,s,45b,31_45b,28,1.132719,2
31,31mix,31C,s,56,31_56,28,0.69251,1
31,31mix,31C,s,57,31_57,28,0.937422,3
31,31mix,31C,s,58,31_58,28,0.55765,1
31,31mix,31C,s,59,31_59,28,1.021875,2
31,31mix,31C,s,60,31_60,28,1.350448,4
31,31mix,31C,s,61,31_61,28,1.185765,4
31,31mix,31C,c,62,31_62,28,1.156207,3
31,31mix,31C,s,63,31_63,28,1.240659,5
31,31mix,31C,s,64,31_64,28,1.91839,4
31,31mix,31C,s,65,31_65,28,,
31,31mix,31C,s,66,31_66,28,2.051403,6
31,31mix,31C,s,9,31_9,28,1.70462,3
31,31mix,31C,c,10,31_10,28,3.340886,7
31,31mix,31C,s,11,31_11,28,,
31,31mix,31C,s,12,31_12,28,2.6972,7
31,31mix,31C,s,13,31_13,28,1.53809,3
31,31mix,31C,s,14,31_14,28,0.799395,1
31,31mix,31C,s,15,31_15,28,0.658465,1
31,31mix,31C,s,25,31_25,28,1.940559,4
31,31mix,31C,s,26,31_26,28,1.909417,6
31,31mix,31C,s,27,31_27,28,2.015511,4
31,31mix,31C,c,28,31_28,28,2.273091,6
31,31mix,31C,s,46,31_46,28,0.940589,3
31,31mix,31C,s,47,31_47,28,1.321153,3
31,31mix,31C,s,48,31_48,28,1.003137,2
31,31mix,31C,s,49,31_49,28,1.359157,3
31,31mix,31C,s,50,31_50,28,0.676939,1
31,31mix,31C,s,51,31_51,28,0.551316,3
31,31mix,31C,s,52,31_52,28,0.649228,2
31,31mix,31C,s,53,31_53,28,,
31,31mix,31C,c,54,31_54,28,2.927069,7
31,31mix,31C,s,55,31_55,28,2.511669,6
31,31mix,31C,s,67,31_67,28,,
31,31mix,31C,s,68,31_68,28,0.991525,4
31,31mix,31C,s,69,31_69,28,0.588264,2
31,31mix,31C,s,70,31_70,28,2.901998,5
31,31mix,31C,s,71,31_71,28,0.666119,3
31,31mix,31C,c,72,31_72,28,6.465099,11
31,31mix,31C,c,73,31_73,28,2.231128,5
31,31mix,31C,s,75,31_75,28,,
31,31mix,31C,s,76,31_76,28,1.611986,5
31,31mix,31C,s,77,31_77,28,1.044307,2
31,31mix,31C,s,78,31_78,28,1.757403,5
31,31mix,31C,s,79,31_79,28,1.212421,2
31,31mix,31C,c,80,31_80,28,2.597441,6
31,31mix,31C,s,81,31_81,28,0.845316,3
31,31mix,31C,s,82,31_82,28,1.978035,5
31,31mix,31C,s,94,31_94,28,1.491642,4
31,31mix,31C,c,95,31_95,28,4.09093,9
31,31mix,31C,s,96,31_96,28,0.763239,3
31,31mix,31C,s,97,31_97,28,,
31,31mix,31C,s,98,31_98,28,,
31,31mix,31C,c,99,31_99,28,3.771858,8
31,31mix,31C,s,100,31_100,28,1.148817,2
31,31mix,31C,s,101,31_101,28,2.009441,5
31,31mix,31C,s,102,31_102,28,0.741862,3
31,31mix,31C,s,110,31_110,28,,
31,31mix,31C,s,111,31_111,28,1.705412,4
31,31mix,31C,c,112,31_112,28,3.035802,8
31,31mix,31C,s,113,31_113,28,1.117939,2
31,31mix,31C,s,114,31_114,28,,
31,31mix,31C,s,115,31_115,28,2.034249,4
31,31mix,31C,s,116,31_116,28,1.521464,4
31,31mix,31C,s,117,31_117,28,1.061462,4
31,31mix,31C,c,118,31_118,28,2.342764,4
31,31mix,31C,s,119,31_119,28,0.988094,3
31,31mix,31C,c,120,31_120,28,2.00469,4
31,31mix,31C,s,83,31_83,28,0.680106,2
31,31mix,31C,s,84,31_84,28,1.18207,4
31,31mix,31C,s,85,31_85,28,,
31,31mix,31C,s,86,31_86,28,,
31,31mix,31C,s,87,31_87,28,0.933727,3
31,31mix,31C,s,88,31_88,28,1.435164,5
31,31mix,31C,c,89,31_89,28,2.405048,5
31,31mix,31C,s,90,31_90,28,1.610403,3
31,31mix,31C,s,91,31_91,28,2.192597,5
31,31mix,31C,s,92,31_92,28,,
31,31mix,31C,s,93,31_93,28,,
31,31mix,31C,s,87a,31_87a,28,1.003929,2
31,31mix,31C,s,103,31_103,28,1.244882,4
31,31mix,31C,s,104,31_104,28,1.340155,4
31,31mix,31C,s,105,31_105,28,0.883848,3
31,31mix,31C,s,106,31_106,28,1.774029,5
31,31mix,31C,s,107,31_107,28,1.274968,2
31,31mix,31C,s,108,31_108,28,1.054072,3
31,31mix,31C,s,109,31_109,28,2.491084,6
31,31mix,31C,s,121,31_121,28,,
31,31mix,31C,s,122,31_122,28,1.968798,6
34,31mix,31C,s,1,34_1,28,0.766142,3
34,31mix,31C,s,2,34_2,28,,
34,31mix,31C,s,3,34_3,28,0.986774,3
34,31mix,31C,c,4,34_4,28,4.002782,6
34,31mix,31C,s,5,34_5,28,1.560523,4
34,31mix,31C,c,6,34_6,28,5.312059,7
34,31mix,31C,s,7,34_7,28,1.862968,4
34,31mix,31C,s,13,34_13,28,,
34,31mix,31C,s,14,34_14,28,1.364699,4
34,31mix,31C,s,16,34_16,28,1.77271,3
34,31mix,31C,s,17,34_17,28,0.622837,2
34,31mix,31C,s,18b,34_18b,28,1.059614,4
34,31mix,31C,s,18a,34_18a,28,1.020291,2
34,31mix,31C,s,20,34_20,28,2.045861,5
34,31mix,31C,c,21,34_21,28,1.857954,3
34,31mix,31C,s,22,34_22,28,1.051433,4
34,31mix,31C,s,23,34_23,28,,
34,31mix,31C,s,24,34_24,28,,
34,31mix,31C,s,25,34_25,28,,
34,31mix,31C,c,26,34_26,28,2.127316,4
34,31mix,31C,s,33,34_33,28,0.544191,1
34,31mix,31C,c,34,34_34,28,1.764265,5
34,31mix,31C,c,35,34_35,28,2.150898,5
34,31mix,31C,s,36,34_36,28,1.877484,4
34,31mix,31C,s,37,34_37,28,2.367308,5
34,31mix,31C,s,38,34_38,28,0.938214,3
34,31mix,31C,s,39,34_39,28,,
34,31mix,31C,s,40,34_40,28,1.03771,1
34,31mix,31C,s,41,34_41,28,1.006304,3
34,31mix,31C,s,42,34_42,28,0.897043,3
34,31mix,31C,s,43,34_43,28,1.261772,4
34,31mix,31C,s,44,34_44,28,1.255175,5
34,31mix,31C,s,45,34_45,28,0.672189,2
34,31mix,31C,s,46,34_46,28,1.23934,4
34,31mix,31C,s,47,34_47,28,0.524661,1
34,31mix,31C,s,48,34_48,28,1.849509,4
34,31mix,31C,s,59,34_59,28,,
34,31mix,31C,s,60,34_60,28,1.927627,4
34,31mix,31C,s,61,34_61,28,1.066212,3
34,31mix,31C,s,62,34_62,28,0.837135,3
34,31mix,31C,s,63,34_63,28,,
34,31mix,31C,s,64,34_64,28,1.122954,3
34,31mix,31C,s,65,34_65,28,1.048266,3
34,31mix,31C,s,66,34_66,28,1.142219,3
34,31mix,31C,s,67,34_67,28,2.530143,7
34,31mix,31C,s,68,34_68,28,,
34,31mix,31C,s,69,34_69,28,1.290803,2
34,31mix,31C,s,19,34_19,28,1.75925,4
34,31mix,31C,s,8,34_8,28,1.529117,4
34,31mix,31C,s,9,34_9,28,1.431205,3
34,31mix,31C,s,10,34_10,28,1.755028,3
34,31mix,31C,c,11,34_11,28,3.817251,6
34,31mix,31C,s,12,34_12,28,0.989677,4
34,31mix,31C,s,27,34_27,28,1.089965,4
34,31mix,31C,s,28,34_28,28,0.737639,1
34,31mix,31C,s,29,34_29,28,1.258342,2
34,31mix,31C,s,30,34_30,28,1.482141,5
34,31mix,31C,s,31,34_31,28,0.567943,2
34,31mix,31C,s,32,34_32,28,1.165444,1
34,31mix,31C,s,49,34_49,28,1.048002,3
34,31mix,31C,s,50,34_50,28,5.269569,9
34,31mix,31C,s,51,34_51,28,1.339891,5
34,31mix,31C,s,52,34_52,28,0.901002,3
34,31mix,31C,c,53,34_53,28,4.133156,11
34,31mix,31C,s,54,34_54,28,1.510907,4
34,31mix,31C,s,55,34_55,28,,
34,31mix,31C,s,56,34_56,28,0.774851,3
34,31mix,31C,s,57,34_57,28,1.256758,4
34,31mix,31C,s,58,34_58,28,0.933464,5
34,31mix,31C,s,71,34_71,28,0.927657,2
34,31mix,31C,s,70,34_70,28,0.488505,1
34,31mix,31C,s,80,34_80,28,1.056975,1
34,31mix,31C,s,81,34_81,28,,
34,31mix,31C,s,82,34_82,28,1.981466,5
34,31mix,31C,s,83a,34_83a,28,,
34,31mix,31C,s,83b,34_83b,28,,
34,31mix,31C,s,84,34_84,28,1.245674,3
34,31mix,31C,s,85,34_85,28,0.523077,2
34,31mix,31C,c,86,34_86,28,2.468123,6
34,31mix,31C,c,87,34_87,28,2.437245,5
34,31mix,31C,s,88,34_88,28,0.72893,4
34,31mix,31C,s,89,34_89,28,1.130343,3
34,31mix,31C,c,90,34_90,28,2.358335,5
34,31mix,31C,s,91,34_91,28,,
34,31mix,31C,c,92,34_92,28,1.610667,6
34,31mix,31C,c,93,34_93,28,2.498737,4
34,31mix,31C,c,94,34_94,28,5.311268,9
34,31mix,31C,s,95,34_95,28,,
34,31mix,31C,s,96,34_96,28,1.429886,4
34,31mix,31C,s,97,34_97,28,2.172276,4
34,31mix,31C,s,98,34_98,28,,
34,31mix,31C,s,99,34_99,28,1.108966,3
34,31mix,31C,s,100,34_100,28,,
34,31mix,31C,s,101,34_101,28,0.691454,4
34,31mix,31C,s,102,34_102,28,0.611752,1
34,31mix,31C,s,111,34_111,28,1.685354,6
34,31mix,31C,c,112,34_112,28,1.259133,2
34,31mix,31C,s,113,34_113,28,0.879625,3
34,31mix,31C,s,114,34_114,28,1.392938,4
34,31mix,31C,c,115,34_115,28,2.352793,4
34,31mix,31C,c,116,34_116,28,1.587442,3
34,31mix,31C,s,117,34_117,28,,
34,31mix,31C,s,118,34_118,28,1.824437,4
34,31mix,31C,s,128,34_128,28,1.259397,4
34,31mix,31C,s,129,34_129,28,1.176264,3
34,31mix,31C,s,103,34_103,28,2.15908,5
34,31mix,31C,c,104,34_104,28,,
34,31mix,31C,s,105,34_105,28,1.431997,3
34,31mix,31C,s,106,34_106,28,1.6426,4
34,31mix,31C,c,107,34_107,28,2.143509,5
34,31mix,31C,s,108,34_108,28,0.794381,1
34,31mix,31C,s,109,34_109,28,1.014749,2
34,31mix,31C,s,110,34_110,28,0.675356,2
34,31mix,31C,s,119,34_119,28,1.282622,1
34,31mix,31C,c,120,34_120,28,2.613276,6
34,31mix,31C,s,121,34_121,28,,
34,31mix,31C,s,122,34_122,28,0.774587,2
34,31mix,31C,s,123,34_123,28,1.108966,3
34,31mix,31C,s,124,34_124,28,1.979091,5
34,31mix,31C,s,125,34_125,28,,
34,31mix,31C,s,126,34_126,28,1.145386,3
34,31mix,31C,s,127,34_127,28,1.384756,2
9,Wtmix,31C,s,1,9_1,28,1.582594,3
9,Wtmix,31C,s,2,9_2,28,2.875529,6
9,Wtmix,31C,s,3,9_3,28,1.759813,6
9,Wtmix,31C,s,4,9_4,28,1.23079,2
9,Wtmix,31C,s,5,9_5,28,2.365728,4
9,Wtmix,31C,s,6,9_6,28,1.038561,4
9,Wtmix,31C,s,15,9_15,28,1.243166,4
9,Wtmix,31C,s,16,9_16,28,1.297411,3
9,Wtmix,31C,s,17,9_17,28,1.155478,1
9,Wtmix,31C,s,18,9_18,28,0.966673,3
9,Wtmix,31C,s,21,9_21,28,1.210514,3
9,Wtmix,31C,s,19,9_19,28,1.015652,3
9,Wtmix,31C,s,20,9_20,28,2.144007,4
9,Wtmix,31C,c,22,9_22,28,2.294104,6
9,Wtmix,31C,s,24,9_24,28,0.644097,1
9,Wtmix,31C,c,23,9_23,28,3.754778,6
9,Wtmix,31C,s,25,9_25,28,1.451458,4
9,Wtmix,31C,c,17a,9_17a,28,2.931618,4
9,Wtmix,31C,c,31,9_31,28,2.914765,6
9,Wtmix,31C,s,32,9_32,28,3.26499,5
9,Wtmix,31C,s,33,9_33,28,,
9,Wtmix,31C,s,35,9_35,28,1.014598,1
9,Wtmix,31C,s,34,9_34,28,3.159396,4
9,Wtmix,31C,c,37,9_37,28,7.484276,12
9,Wtmix,31C,s,38,9_38,28,,
9,Wtmix,31C,s,36,9_36,28,0.517437,1
9,Wtmix,31C,s,39,9_39,28,1.108079,4
9,Wtmix,31C,s,42,9_42,28,,
9,Wtmix,31C,s,40,9_40,28,,
9,Wtmix,31C,s,41,9_41,28,1.111766,3
9,Wtmix,31C,c,44,9_44,28,1.659749,5
9,Wtmix,31C,s,43,9_43,28,0.577212,1
9,Wtmix,31C,s,45,9_45,28,1.07253,3
9,Wtmix,31C,s,46,9_46,28,1.849871,5
9,Wtmix,31C,s,55,9_55,28,,
9,Wtmix,31C,s,56,9_56,28,,
9,Wtmix,31C,s,57,9_57,28,0.620398,2
9,Wtmix,31C,s,58,9_58,28,1.249486,2
9,Wtmix,31C,s,59,9_59,28,1.262652,3
9,Wtmix,31C,s,60,9_60,28,,
9,Wtmix,31C,s,61,9_61,28,3.684733,8
9,Wtmix,31C,c,62,9_62,28,2.83682,6
9,Wtmix,31C,c,8,9_8,28,2.011554,4
9,Wtmix,31C,s,7,9_7,28,0.68228,4
9,Wtmix,31C,c,9,9_9,28,4.222446,7
9,Wtmix,31C,s,10,9_10,28,1.170225,4
9,Wtmix,31C,s,11,9_11,28,1.677655,3
9,Wtmix,31C,s,12,9_12,28,0.654894,1
9,Wtmix,31C,s,13,9_13,28,1.23158,4
9,Wtmix,31C,s,14,9_14,28,,
9,Wtmix,31C,s,26,9_26,28,1.641316,3
9,Wtmix,31C,c,27,9_27,28,2.941098,7
9,Wtmix,31C,s,30,9_30,28,9.323087,11
9,Wtmix,31C,s,28,9_28,28,0.896891,3
9,Wtmix,31C,s,29,9_29,28,,
9,Wtmix,31C,c,30,9_30,28,9.323087,11
9,Wtmix,31C,s,47,9_47,28,1.452511,4
9,Wtmix,31C,s,48,9_48,28,1.558368,4
9,Wtmix,31C,s,49,9_49,28,1.190237,4
9,Wtmix,31C,s,50,9_50,28,1.357187,4
9,Wtmix,31C,s,51,9_51,28,1.391946,3
9,Wtmix,31C,s,52,9_52,28,1.684765,5
9,Wtmix,31C,s,53,9_53,28,1.774823,5
9,Wtmix,31C,s,54,9_54,28,2.091079,4
9,Wtmix,31C,c,63,9_63,28,5.895625,12
9,Wtmix,31C,c,64,9_64,28,2.260134,4
9,Wtmix,31C,s,65,9_65,28,,
9,Wtmix,31C,s,66,9_66,28,1.385363,5
9,Wtmix,31C,s,67,9_67,28,1.806422,4
9,Wtmix,31C,s,68,9_68,28,0.82711,1
9,Wtmix,31C,s,69,9_69,28,2.554797,6
9,Wtmix,31C,s,70,9_70,28,0.80973,2
9,Wtmix,31C,c,79,9_79,28,5.068779,8
9,Wtmix,31C,s,80,9_80,28,1.058047,2
9,Wtmix,31C,s,81,9_81,28,,
9,Wtmix,31C,s,82,9_82,28,1.704778,4
9,Wtmix,31C,s,83,9_83,28,0.504798,1
9,Wtmix,31C,s,84,9_84,28,0.943763,1
9,Wtmix,31C,c,85,9_85,28,2.017347,5
9,Wtmix,31C,s,86,9_86,28,0.883725,3
9,Wtmix,31C,s,71,9_71,28,0.828163,2
9,Wtmix,31C,s,72,9_72,28,1.61393,4
9,Wtmix,31C,s,78,9_78,28,1.181021,3
9,Wtmix,31C,s,73,9_73,28,2.482382,4
9,Wtmix,31C,c,76,9_76,28,2.996923,7
9,Wtmix,31C,c,75,9_75,28,2.542421,4
9,Wtmix,31C,s,74,9_74,28,0.891625,1
9,Wtmix,31C,s,77,9_77,28,,
18,Wtmix,31C,s,1,18_1,28,1.13958,2
18,Wtmix,31C,s,2,18_2,28,1.860593,2
18,Wtmix,31C,s,3,18_3,28,1.220338,2
18,Wtmix,31C,s,4,18_4,28,2.045333,4
18,Wtmix,31C,s,5,18_5,28,1.26969,3
18,Wtmix,31C,s,6,18_6,28,2.120021,3
18,Wtmix,31C,s,7,18_7,28,0.629963,1
18,Wtmix,31C,c,14,18_14,28,2.804085,5
18,Wtmix,31C,s,15,18_15,28,,
18,Wtmix,31C,s,16,18_16,28,4.394959,6
18,Wtmix,31C,s,17,18_17,28,1.029,1
18,Wtmix,31C,s,18,18_18,28,2.431703,5
18,Wtmix,31C,c,19,18_19,28,4.044217,7
18,Wtmix,31C,c,28,18_28,28,4.218664,7
18,Wtmix,31C,s,27,18_27,28,,
18,Wtmix,31C,s,29,18_29,28,1.940559,5
18,Wtmix,31C,s,30,18_30,28,0.684065,1
18,Wtmix,31C,s,31,18_31,28,3.044247,6
18,Wtmix,31C,s,33,18_33,28,1.96827,3
18,Wtmix,31C,c,32,18_32,28,3.941554,7
18,Wtmix,31C,s,34,18_34,28,1.502462,4
18,Wtmix,31C,s,35,18_35,28,2.419035,5
18,Wtmix,31C,s,36,18_36,28,0.539704,1
18,Wtmix,31C,c,37,18_37,28,3.850768,7
18,Wtmix,31C,s,38,18_38,28,0.993636,2
18,Wtmix,31C,s,39,18_39,28,1.529909,3
18,Wtmix,31C,s,40,18_40,28,1.182862,2
18,Wtmix,31C,s,41,18_41,28,0.74107,2
18,Wtmix,31C,s,42,18_42,28,1.714385,3
18,Wtmix,31C,s,54,18_54,28,2.102866,3
18,Wtmix,31C,s,55,18_55,28,2.311358,5
18,Wtmix,31C,s,56,18_56,28,1.070963,3
18,Wtmix,31C,s,57,18_57,28,1.382117,3
18,Wtmix,31C,s,58,18_58,28,1.693536,4
18,Wtmix,31C,s,59,18_59,28,1.249105,3
18,Wtmix,31C,s,63,18_63,28,2.515156,6
18,Wtmix,31C,s,64,18_64,28,,
18,Wtmix,31C,s,59b,18_59b,28,,
18,Wtmix,31C,s,8,18_8,28,1.126912,4
18,Wtmix,31C,s,9,18_9,28,2.771096,5
18,Wtmix,31C,s,10,18_10,28,1.379214,2
18,Wtmix,31C,c,11,18_11,28,5.106471,10
18,Wtmix,31C,s,12,18_12,28,3.375723,4
18,Wtmix,31C,s,13,18_13,28,1.437539,3
18,Wtmix,31C,s,20,18_20,28,,
18,Wtmix,31C,s,21,18_21,28,2.223475,4
18,Wtmix,31C,s,22,18_22,28,1.660019,4
18,Wtmix,31C,s,23,18_23,28,2.610109,6
18,Wtmix,31C,s,24,18_24,28,2.270188,4
18,Wtmix,31C,s,26,18_26,28,1.607764,4
18,Wtmix,31C,s,25,18_25,28,1.556037,4
18,Wtmix,31C,s,25b,18_25b,28,,
18,Wtmix,31C,s,43,18_43,28,3.266463,5
18,Wtmix,31C,s,44,18_44,28,,
18,Wtmix,31C,s,45,18_45,28,1.502726,3
18,Wtmix,31C,s,46,18_46,28,2.88194,4
18,Wtmix,31C,s,47,18_47,28,4.284115,5
18,Wtmix,31C,s,48,18_48,28,2.98777,4
