TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps,PropGrowthArea,PropGrowthPolyps,Log10PropGrowthPolypsTranslate
19,SS,31C,s,30,19_30,28,1.079672,3,3.668980403,0,1.830374783
19,SS,31C,c,31,19_31,28,4.187786,8,-0.743631257,-11.11111111,1.752475273
19,SS,31C,c,33,19_33,28,3.992754,9,0.955150699,12.5,1.903993826
19,SS,31C,s,34,19_34,28,1.124537,4,-3.891394439,0,1.830374783
19,SS,31C,c,45,19_45,28,3.994865,9,-3.226646493,-10,1.760924848
19,SS,31C,s,46,19_46,28,1.813089,4,-11.11367674,33.33333333,2.004321374
19,SS,31C,s,47,19_47,28,0.769309,2,-5.270228504,0,1.830374783
19,SS,31C,s,51,19_51,28,0.866693,4,-24.01402425,0,1.830374783
19,SS,31C,s,49,19_49,28,1.302151,4,-7.833003142,0,1.830374783
19,SS,31C,s,58,19_58,28,1.496656,4,14.48880131,33.33333333,2.004321374
19,SS,31C,s,59,19_59,28,,,,,
19,SS,31C,c,60,19_60,28,1.643656,5,-11.59318329,0,1.830374783
19,SS,31C,s,61,19_61,28,1.331182,5,-0.474457357,66.66666667,2.128183791
19,SS,31C,s,62,19_62,28,2.503487,6,-2.14010748,0,1.830374783
19,SS,31C,s,63,19_63,28,,,,,
19,SS,31C,s,64,19_64,28,1.022139,3,-21.64947584,0,1.830374783
19,SS,31C,s,65,19_65,28,1.162541,4,-3.17104679,0,1.830374783
19,SS,31C,c,66,19_66,28,2.609053,6,1.783853562,0,1.830374783
19,SS,31C,s,23,19_23,28,0.917893,4,1.146014349,33.33333333,2.004321374
19,SS,31C,s,48,19_48,28,0.961966,4,-7.22727036,0,1.830374783
19,SS,31C,s,25,19_25,28,1.443609,3,20.53519095,0,1.830374783
19,SS,31C,s,70,19_70,28,0.879625,3,-12.68650124,50,2.070653451
19,SS,31C,s,71,19_71,28,,,,,
19,SS,31C,s,72,19_72,28,1.148026,4,-10.86477841,0,1.830374783
19,SS,31C,s,73,19_73,28,1.194738,3,4.697616051,50,2.070653451
19,SS,31C,s,74,19_74,28,,,,,
19,SS,31C,s,75,19_75,28,2.308983,6,7.359204504,20,1.942834494
19,SS,31C,s,76,19_76,28,1.236701,4,-4.199063139,33.33333333,2.004321374
19,SS,31C,s,77,19_77,28,1.359157,4,-9.123507548,0,1.830374783
19,SS,31C,s,84,19_84,28,1.432789,5,1.644932399,25,1.966923541
19,SS,31C,s,85,19_85,28,1.982257,4,-6.303244125,0,1.830374783
19,SS,31C,s,87,19_87,28,1.678229,3,-5.441072979,50,2.070653451
19,SS,31C,s,88,19_88,28,1.027153,3,-0.21857329,50,2.070653451
19,SS,31C,s,89,19_89,28,0.732889,2,0.121995202,0,1.830374783
19,SS,31C,s,90,19_90,28,1.083894,3,0.331663752,0,1.830374783
19,SS,31C,s,91,19_91,28,,,,,
19,SS,31C,s,99,19_99,28,,,,,
19,SS,31C,s,100,19_100,28,1.758722,5,-4.133120674,0,1.830374783
19,SS,31C,s,102,19_102,28,0.960647,4,-29.84967271,33.33333333,2.004321374
19,SS,31C,c,103,19_103,28,5.016212,12,-4.348835883,20,1.942834494
19,SS,31C,c,104,19_104,28,3.684502,7,11.34830347,16.66666667,1.925999266
19,SS,31C,c,105,19_105,28,2.688755,6,9.374701267,0,1.830374783
19,SS,31C,s,29,19_29,28,1.06067,3,4.31338764,0,1.830374783
19,SS,31C,s,107,19_107,28,1.37895,3,5.139919697,0,1.830374783
19,SS,31C,s,108,19_108,28,1.810977,5,5.23172774,0,1.830374783
19,SS,31C,s,109,19_109,28,1.01686,3,-3.895009035,0,1.830374783
19,SS,31C,s,86,19_86,28,0.468183,1,-13.87979891,0,1.830374783
19,SS,31C,s,78,19_78,28,1.792767,4,-9.026938732,0,1.830374783
19,SS,31C,s,79,19_79,28,1.250952,4,0.362796146,33.33333333,2.004321374
19,SS,31C,s,80,19_80,28,1.109758,4,-13.96130981,33.33333333,2.004321374
19,SS,31C,s,81,19_81,28,1.194738,2,-14.65895024,0,1.830374783
19,SS,31C,s,82,19_82,28,0.878306,3,-4.318024104,50,2.070653451
19,SS,31C,s,83,19_83,28,,,,,
19,SS,31C,s,92,19_92,28,1.369185,4,-1.2531012,33.33333333,2.004321374
19,SS,31C,c,93,19_93,28,2.270715,6,-7.246391612,0,1.830374783
19,SS,31C,s,94,19_94,28,0.872499,3,-10.1189213,50,2.070653451
19,SS,31C,s,67,19_67,28,0.648964,3,-31.65627412,-25,1.630088715
19,SS,31C,s,69,19_69,28,1.872733,6,26.43853624,100,2.22444673
19,SS,31C,c,97,19_97,28,3.915955,9,33.16952206,28.57142857,1.983347019
19,SS,31C,s,110,19_110,28,,,,,
19,SS,31C,s,111,19_111,28,1.396105,4,6.665805866,33.33333333,2.004321374
19,SS,31C,s,112,19_112,28,0.807049,2,-0.819327628,0,1.830374783
19,SS,31C,c,113,19_113,28,2.217669,4,-8.054706079,33.33333333,2.004321374
19,SS,31C,s,114,19_114,28,,,,,
19,SS,31C,s,115,19_115,28,2.338541,4,-0.546485038,0,1.830374783
19,SS,31C,s,116,19_116,28,1.563162,5,1.692950345,66.66666667,2.128183791
19,SS,31C,s,68,19_68,28,1.191835,2,-8.189165746,0,1.830374783
19,SS,31C,s,118,19_118,28,1.406133,4,23.16479046,33.33333333,2.004321374
19,SS,31C,c,119,19_119,28,4.94126,10,-11.40440211,0,1.830374783
19,SS,31C,s,120,19_120,28,,,,,
19,SS,31C,s,95,19_95,28,0.688288,2,-34.41746967,100,2.22444673
19,SS,31C,s,106,19_106,28,0.743709,2,1.637357051,0,1.830374783
19,SS,31C,s,96,19_96,28,0.629435,3,-41.063366,0,1.830374783
19,SS,31C,s,117,19_117,28,1.057767,3,-1.402113517,0,1.830374783
19,SS,31C,s,1,19_1,72,3.018983,5,23.04931701,0,1.830374783
19,SS,31C,s,2,19_2,72,1.788838,5,32.62627513,66.66666667,2.128183791
19,SS,31C,s,3,19_3,72,3.528696,6,48.24410753,50,2.070653451
19,SS,31C,s,4,19_4,72,0.825121,1,27.04469624,0,1.830374783
19,SS,31C,s,6,19_6,72,1.659391,5,41.62529434,66.66666667,2.128183791
19,SS,31C,s,16,19_16,72,1.099084,3,12.88019694,0,1.830374783
19,SS,31C,s,17,19_17,72,,,,,
19,SS,31C,c,18,19_18,72,1.441674,4,4.520178696,33.33333333,2.004321374
19,SS,31C,s,19,19_19,72,2.699808,5,57.0753515,25,1.966923541
19,SS,31C,c,20,19_20,72,2.237729,4,22.51405414,33.33333333,2.004321374
19,SS,31C,missedt28,20a,19_20a,72,0.870333,1,7.24026058,0,1.830374783
19,SS,31C,s,21,19_21,72,2.629298,4,13.2381936,0,1.830374783
19,SS,31C,s,22,19_22,72,0.948377,1,16.16629675,0,1.830374783
19,SS,31C,c,35,19_35,72,2.100478,4,17.46371896,0,1.830374783
19,SS,31C,s,37,19_37,72,3.36534,7,30.9594133,0,1.830374783
19,SS,31C,s,38,19_38,72,2.492855,7,7.436244538,40,2.032081268
19,SS,31C,s,39,19_39,72,1.628712,3,-5.944992634,0,1.830374783
19,SS,31C,s,40,19_40,72,3.220285,4,43.69844382,0,1.830374783
19,SS,31C,s,41,19_41,72,1.605298,5,9.112869734,25,1.966923541
19,SS,31C,s,42,19_42,72,2.228041,5,25.95615811,66.66666667,2.128183791
19,SS,31C,s,44,19_44,72,1.13407,3,5.263402156,50,2.070653451
19,SS,31C,s,50,19_50,72,2.994494,4,24.18031291,0,1.830374783
19,SS,31C,s,36,19_36,72,3.332777,6,34.63344974,20,1.942834494
19,SS,31C,s,52,19_52,72,,,,,
19,SS,31C,s,53,19_53,72,3.928608,7,19.79234734,16.66666667,1.925999266
19,SS,31C,c,55,19_55,72,3.352423,7,46.01597001,40,2.032081268
19,SS,31C,c,56,19_56,72,3.776286,7,8.374293475,-12.5,1.741676743
19,SS,31C,s,5,19_5,72,1.144296,2,28.36820478,100,2.22444673
19,SS,31C,s,7,19_7,72,,,,,
19,SS,31C,s,8,19_8,72,0.994397,3,-15.05272914,0,1.830374783
19,SS,31C,s,9,19_9,72,0.91716,3,22.64694673,0,1.830374783
19,SS,31C,s,10,19_10,72,,,,,
19,SS,31C,s,11,19_11,72,,,,,
19,SS,31C,s,12,19_12,72,,,,,
19,SS,31C,s,13,19_13,72,,,,,
19,SS,31C,s,14,19_14,72,,,,,
19,SS,31C,c,15,19_15,72,,,,,
19,SS,31C,s,43,19_43,72,1.122498,2,54.02404838,0,1.830374783
19,SS,31C,s,24,19_24,72,,,,,
19,SS,31C,s,54,19_54,72,1.557933,3,30.16813969,50,2.070653451
19,SS,31C,s,26,19_26,72,,,,,
19,SS,31C,s,27,19_27,72,,,,,
19,SS,31C,c,28,19_28,72,,,,,
19,SS,31C,s,57,19_57,72,0.994666,3,18.68134753,0,1.830374783
19,SS,31C,s,30,19_30,72,,,,,
19,SS,31C,c,31,19_31,72,,,,,
19,SS,31C,c,33,19_33,72,,,,,
19,SS,31C,s,34,19_34,72,,,,,
19,SS,31C,c,45,19_45,72,,,,,
19,SS,31C,s,46,19_46,72,2.486665,4,21.90825107,33.33333333,2.004321374
19,SS,31C,s,47,19_47,72,0.884596,2,8.925772279,0,1.830374783
19,SS,31C,s,51,19_51,72,0.963986,3,-15.48401011,-25,1.630088715
19,SS,31C,s,49,19_49,72,,,,,
19,SS,31C,s,58,19_58,72,1.811982,3,38.61010625,0,1.830374783
19,SS,31C,s,59,19_59,72,,,,,
19,SS,31C,c,60,19_60,72,,,,,
19,SS,31C,s,61,19_61,72,1.375201,5,2.816613933,66.66666667,2.128183791
19,SS,31C,s,62,19_62,72,2.955202,6,15.51717668,0,1.830374783
19,SS,31C,s,63,19_63,72,,,,,
19,SS,31C,s,64,19_64,72,1.08213,3,-17.05095618,0,1.830374783
19,SS,31C,s,65,19_65,72,1.429832,4,19.09183059,0,1.830374783
19,SS,31C,c,66,19_66,72,2.814183,6,9.786344075,0,1.830374783
19,SS,31C,s,23,19_23,72,1.147526,5,26.45012138,66.66666667,2.128183791
19,SS,31C,s,48,19_48,72,,,,,
19,SS,31C,s,25,19_25,72,,,,,
19,SS,31C,s,70,19_70,72,,,,,
19,SS,31C,s,71,19_71,72,,,,,
19,SS,31C,s,72,19_72,72,1.030728,4,-19.97204882,0,1.830374783
19,SS,31C,s,73,19_73,72,1.398614,3,22.56373496,50,2.070653451
19,SS,31C,s,74,19_74,72,,,,,
19,SS,31C,s,75,19_75,72,2.76036,5,28.34657238,0,1.830374783
19,SS,31C,s,76,19_76,72,1.274012,5,-1.308769725,66.66666667,2.128183791
19,SS,31C,s,77,19_77,72,1.334295,4,-10.78584042,0,1.830374783
19,SS,31C,s,84,19_84,72,1.193276,5,-15.34660138,25,1.966923541
19,SS,31C,s,85,19_85,72,2.467019,5,16.61034719,25,1.966923541
19,SS,31C,s,87,19_87,72,2.196016,3,23.73336218,50,2.070653451
19,SS,31C,s,88,19_88,72,1.161251,3,12.80820048,50,2.070653451
19,SS,31C,s,89,19_89,72,0.744654,2,1.729244422,0,1.830374783
19,SS,31C,s,90,19_90,72,0.874639,3,-19.0382214,0,1.830374783
19,SS,31C,s,91,19_91,72,,,,,
19,SS,31C,s,99,19_99,72,,,,,
19,SS,31C,s,100,19_100,72,1.918015,4,4.54984503,-20,1.678214783
19,SS,31C,s,102,19_102,72,,,,,
19,SS,31C,c,103,19_103,72,,,,,
19,SS,31C,c,104,19_104,72,,,,,
19,SS,31C,c,105,19_105,72,,,,,
19,SS,31C,s,29,19_29,72,,,,,
19,SS,31C,s,107,19_107,72,1.427679,3,8.855328629,0,1.830374783
19,SS,31C,s,108,19_108,72,2.080025,5,20.86549111,0,1.830374783
19,SS,31C,s,109,19_109,72,,,,,
19,SS,31C,s,86,19_86,72,,,,,
19,SS,31C,s,78,19_78,72,1.982066,4,0.578943977,0,1.830374783
19,SS,31C,s,79,19_79,72,1.494421,4,19.89610327,33.33333333,2.004321374
19,SS,31C,s,80,19_80,72,1.324337,3,2.674836181,0,1.830374783
19,SS,31C,s,81,19_81,72,,,,,
19,SS,31C,s,82,19_82,72,,,,,
19,SS,31C,s,83,19_83,72,,,,,
19,SS,31C,s,92,19_92,72,1.654278,4,19.30807177,33.33333333,2.004321374
19,SS,31C,c,93,19_93,72,2.061725,5,-15.78316378,-16.66666667,1.707570176
19,SS,31C,s,94,19_94,72,1.059524,3,9.147586446,50,2.070653451
19,SS,31C,s,67,19_67,72,,,,,
19,SS,31C,s,69,19_69,72,2.421807,6,63.50955108,100,2.22444673
19,SS,31C,c,97,19_97,72,,,,,
19,SS,31C,s,110,19_110,72,,,,,
19,SS,31C,s,111,19_111,72,1.614717,4,23.36829254,33.33333333,2.004321374
19,SS,31C,s,112,19_112,72,0.79794,2,-1.93875996,0,1.830374783
19,SS,31C,c,113,19_113,72,2.476169,4,2.662789849,33.33333333,2.004321374
19,SS,31C,s,114,19_114,72,,,,,
19,SS,31C,s,115,19_115,72,2.759552,4,17.35827857,0,1.830374783
19,SS,31C,s,116,19_116,72,,,,,
19,SS,31C,s,68,19_68,72,1.444365,2,11.26402196,0,1.830374783
19,SS,31C,s,118,19_118,72,,,,,
19,SS,31C,c,119,19_119,72,,,,,
19,SS,31C,s,120,19_120,72,,,,,
19,SS,31C,s,95,19_95,72,,,,,
19,SS,31C,s,106,19_106,72,,,,,
19,SS,31C,s,96,19_96,72,,,,,
19,SS,31C,s,117,19_117,72,,,,,
20,SS,27C,s,1,20_1,0,1.137917,2,,,
20,SS,27C,s,2,20_2,0,1.412282,3,,,
20,SS,27C,c,3,20_3,0,1.816862,5,,,
20,SS,27C,s,4,20_4,0,2.111858,3,,,
20,SS,27C,s,5,20_5,0,1.609213,3,,,
20,SS,27C,s,6,20_6,0,2.251452,4,,,
20,SS,27C,s,7,20_7,0,1.675125,3,,,
20,SS,27C,c,8,20_8,0,2.301555,6,,,
20,SS,27C,s,9,20_9,0,1.017078,1,,,
20,SS,27C,s,11,20_11,0,1.936361,4,,,
20,SS,27C,s,13,20_13,0,0.704935,3,,,
20,SS,27C,s,14,20_14,0,2.281996,6,,,
20,SS,27C,s,14b,20_14b,0,1.562861,3,,,
20,SS,27C,s,15,20_15,0,1.788193,4,,,
20,SS,27C,s,16,20_16,0,1.149706,3,,,
20,SS,27C,c,23,20_23,0,6.833664,10,,,
20,SS,27C,s,24,20_24,0,1.125592,3,,,
20,SS,27C,s,25,20_25,0,1.284209,5,,,
20,SS,27C,c,26,20_26,0,6.77311,10,,,
20,SS,27C,s,27,20_27,0,1.619931,3,,,
20,SS,27C,s,28,20_28,0,2.148029,4,,,
20,SS,27C,s,29,20_29,0,1.5007,5,,,
20,SS,27C,s,30,20_30,0,1.55777,3,,,
20,SS,27C,s,39,20_39,0,1.585903,3,,,
20,SS,27C,s,40,20_40,0,0.981711,1,,,
20,SS,27C,s,41,20_41,0,1.94172,4,,,
20,SS,27C,s,42,20_42,0,2.069256,4,,,
20,SS,27C,s,43,20_43,0,3.458228,5,,,
20,SS,27C,s,45,20_45,0,1.213474,3,,,
20,SS,27C,s,47,20_47,0,1.173552,4,,,
20,SS,27C,s,48,20_48,0,2.478392,4,,,
20,SS,27C,c,50,20_50,0,3.283802,6,,,
20,SS,27C,s,51,20_51,0,1.970389,4,,,
20,SS,27C,s,52,20_52,0,1.39433,3,,,
20,SS,27C,c,63,20_63,0,1.832938,4,,,
20,SS,27C,c,64,20_64,0,3.214139,5,,,
20,SS,27C,s,67,20_67,0,1.506862,3,,,
20,SS,27C,s,68,20_68,0,1.906084,4,,,
20,SS,27C,s,69,20_69,0,1.393526,4,,,
20,SS,27C,c,70,20_70,0,2.124719,5,,,
20,SS,27C,s,71,20_71,0,0.995108,1,,,
20,SS,27C,s,72,20_72,0,0.376984,1,,,
20,SS,27C,s,17,20_17,0,2.508936,7,,,
20,SS,27C,s,18,20_18,0,1.93261,3,,,
20,SS,27C,s,19,20_19,0,1.276171,3,,,
20,SS,27C,s,20,20_20,0,0.830596,2,,,
20,SS,27C,s,21,20_21,0,0.753699,1,,,
20,SS,27C,s,22,20_22,0,0.683768,2,,,
20,SS,27C,s,31,20_31,0,2.116145,5,,,
20,SS,27C,s,32,20_32,0,1.448453,3,,,
20,SS,27C,c,33,20_33,0,3.025514,8,,,
20,SS,27C,s,34,20_34,0,1.169533,4,,,
20,SS,27C,c,35,20_35,0,2.660319,5,,,
20,SS,27C,s,36,20_36,0,1.147027,3,,,
20,SS,27C,s,53,20_53,0,2.443561,5,,,
20,SS,27C,c,54,20_54,0,2.847873,7,,,
20,SS,27C,c,55,20_55,0,6.092825,11,,,
20,SS,27C,c,56,20_56,0,3.542359,8,,,
20,SS,27C,s,57,20_57,0,2.11025,3,,,
20,SS,27C,s,58,20_58,0,1.238124,2,,,
20,SS,27C,s,59,20_59,0,1.217761,3,,,
20,SS,27C,s,60,20_60,0,1.485963,3,,,
20,SS,27C,s,61,20_61,0,0.988945,2,,,
20,SS,27C,c,62,20_62,0,2.437666,5,,,
20,SS,27C,s,73,20_73,0,0.883111,2,,,
20,SS,27C,s,75,20_75,0,0.963224,2,,,
20,SS,27C,s,76,20_76,0,0.928928,3,,,
20,SS,27C,s,77,20_77,0,1.939911,3,,,
20,SS,27C,s,78,20_78,0,1.084972,2,,,
20,SS,27C,s,80,20_80,0,0.804321,2,,,
20,SS,27C,s,81,20_81,0,0.680029,2,,,
20,SS,27C,missedt28,82,20_82,0,0.829233,1,,,
20,SS,27C,c,83,20_83,0,4.198371,12,,,
20,SS,27C,s,84,20_84,0,0.941334,2,,,
20,SS,27C,s,85,20_85,0,0.705471,1,,,
20,SS,27C,s,86,20_86,0,1.976484,4,,,
20,SS,27C,s,87,20_87,0,1.482495,4,,,
20,SS,27C,s,98,20_98,0,1.093718,1,,,
20,SS,27C,c,99,20_99,0,1.064036,2,,,
20,SS,27C,s,101,20_101,0,1.318981,3,,,
20,SS,27C,s,102,20_102,0,1.078877,4,,,
20,SS,27C,s,104,20_104,0,0.773049,2,,,
20,SS,27C,s,105,20_105,0,0.863685,2,,,
20,SS,27C,s,106,20_106,0,1.665356,4,,,
20,SS,27C,s,107,20_107,0,1.134795,2,,,
20,SS,27C,s,117,20_117,0,1.895654,5,,,
20,SS,27C,s,119,20_119,0,0.60874,1,,,
20,SS,27C,s,120,20_120,0,0.338424,1,,,
20,SS,27C,s,121,20_121,0,1.405111,3,,,
20,SS,27C,s,122,20_122,0,1.111209,3,,,
20,SS,27C,s,123,20_123,0,0.949815,2,,,
20,SS,27C,s,124,20_124,0,1.282409,3,,,
20,SS,27C,s,125,20_125,0,1.603342,3,,,
20,SS,27C,s,118,20_118,0,0.476232,1,,,
20,SS,27C,s,88,20_88,0,1.276078,3,,,
20,SS,27C,s,89,20_89,0,0.888225,2,,,
20,SS,27C,s,90,20_90,0,0.679604,1,,,
20,SS,27C,s,91,20_91,0,0.843218,2,,,
20,SS,27C,c,92,20_92,0,4.776292,11,,,
20,SS,27C,s,94,20_94,0,0.692312,2,,,
20,SS,27C,s,96,20_96,0,1.092344,2,,,
20,SS,27C,s,108,20_108,0,1.389655,3,,,
20,SS,27C,s,109,20_109,0,1.36265,3,,,
20,SS,27C,s,110,20_110,0,1.003654,2,,,
20,SS,27C,s,111,20_111,0,0.609447,1,,,
20,SS,27C,s,112,20_112,0,1.248015,3,,,
20,SS,27C,s,114,20_114,0,0.872869,1,,,
20,SS,27C,c,115,20_115,0,1.877847,4,,,
20,SS,27C,s,12,20_12,0,1.861607,4,,,
20,SS,27C,s,49,20_49,0,1.762204,2,,,
20,SS,27C,s,14a,20_14a,0,0.728781,2,,,
20,SS,27C,s,38,20_38,0,1.130951,3,,,
20,SS,27C,s,44,20_44,0,1.666551,3,,,
20,SS,27C,s,46,20_46,0,0.905886,1,,,
20,SS,27C,s,66,20_66,0,1.618323,2,,,
20,SS,27C,s,65,20_65,0,2.164641,5,,,
20,SS,27C,s,37,20_37,0,0.862212,2,,,
20,SS,27C,s,79,20_79,0,1.766857,4,,,
20,SS,27C,s,93,20_93,0,2.068465,3,,,
20,SS,27C,s,97,20_97,0,1.408821,4,,,
20,SS,27C,c,113,20_113,0,2.829082,10,,,
20,SS,27C,s,10,20_10,0,0.961348,3,,,
20,SS,27C,s,103,20_103,0,0.704145,3,,,
20,SS,27C,s,116,20_116,0,0.818332,3,,,
20,SS,27C,s,1,20_1,22,1.17831,3,,,
20,SS,27C,s,2,20_2,22,1.687759,3,,,
20,SS,27C,c,3,20_3,22,,,,,
20,SS,27C,s,4,20_4,22,2.296744,4,,,
20,SS,27C,s,5,20_5,22,1.870455,3,,,
20,SS,27C,s,6,20_6,22,,,,,
20,SS,27C,s,7,20_7,22,2.185182,3,,,
20,SS,27C,c,8,20_8,22,,,,,
20,SS,27C,s,9,20_9,22,,,,,
20,SS,27C,s,11,20_11,22,,,,,
20,SS,27C,s,13,20_13,22,,,,,
20,SS,27C,s,14,20_14,22,1.78883,3,,,
20,SS,27C,s,14b,20_14b,22,,,,,
20,SS,27C,s,15,20_15,22,1.951823,4,,,
20,SS,27C,s,16,20_16,22,,,,,
20,SS,27C,c,23,20_23,22,1.206968,3,,,
20,SS,27C,s,24,20_24,22,,,,,
20,SS,27C,s,25,20_25,22,1.392222,5,,,
20,SS,27C,c,26,20_26,22,,,,,
20,SS,27C,s,27,20_27,22,,,,,
20,SS,27C,s,28,20_28,22,2.180065,5,,,
20,SS,27C,s,29,20_29,22,1.511205,5,,,
20,SS,27C,s,30,20_30,22,1.554959,4,,,
20,SS,27C,s,39,20_39,22,1.861755,4,,,
20,SS,27C,s,40,20_40,22,,,,,
20,SS,27C,s,41,20_41,22,,,,,
20,SS,27C,s,42,20_42,22,2.038565,4,,,
20,SS,27C,s,43,20_43,22,,,,,
20,SS,27C,s,45,20_45,22,,,,,
20,SS,27C,s,47,20_47,22,,,,,
20,SS,27C,s,48,20_48,22,2.598934,4,,,
20,SS,27C,c,50,20_50,22,,,,,
20,SS,27C,s,51,20_51,22,,,,,
20,SS,27C,s,52,20_52,22,,,,,
20,SS,27C,c,63,20_63,22,,,,,
20,SS,27C,c,64,20_64,22,,,,,
20,SS,27C,s,67,20_67,22,1.678803,4,,,
20,SS,27C,s,68,20_68,22,2.009651,5,,,
20,SS,27C,s,69,20_69,22,,,,,
20,SS,27C,c,70,20_70,22,,,,,
20,SS,27C,s,71,20_71,22,,,,,
20,SS,27C,s,72,20_72,22,,,,,
20,SS,27C,s,17,20_17,22,,,,,
20,SS,27C,s,18,20_18,22,,,,,
20,SS,27C,s,19,20_19,22,,,,,
20,SS,27C,s,20,20_20,22,,,,,
20,SS,27C,s,21,20_21,22,,,,,
20,SS,27C,s,22,20_22,22,,,,,
20,SS,27C,s,31,20_31,22,,,,,
20,SS,27C,s,32,20_32,22,,,,,
20,SS,27C,c,33,20_33,22,,,,,
20,SS,27C,s,34,20_34,22,,,,,
20,SS,27C,c,35,20_35,22,,,,,
20,SS,27C,s,36,20_36,22,,,,,
20,SS,27C,s,53,20_53,22,,,,,
20,SS,27C,c,54,20_54,22,,,,,
20,SS,27C,c,55,20_55,22,,,,,
20,SS,27C,c,56,20_56,22,,,,,
20,SS,27C,s,57,20_57,22,,,,,
20,SS,27C,s,58,20_58,22,,,,,
20,SS,27C,s,59,20_59,22,,,,,
20,SS,27C,s,60,20_60,22,,,,,
20,SS,27C,s,61,20_61,22,,,,,
20,SS,27C,c,62,20_62,22,,,,,
20,SS,27C,s,73,20_73,22,,,,,
20,SS,27C,s,75,20_75,22,,,,,
20,SS,27C,s,76,20_76,22,,,,,
20,SS,27C,s,77,20_77,22,,,,,
20,SS,27C,s,78,20_78,22,,,,,
20,SS,27C,s,80,20_80,22,,,,,
20,SS,27C,s,81,20_81,22,,,,,
20,SS,27C,missedt28,82,20_82,22,,,,,
20,SS,27C,c,83,20_83,22,,,,,
20,SS,27C,s,84,20_84,22,,,,,
20,SS,27C,s,85,20_85,22,,,,,
20,SS,27C,s,86,20_86,22,,,,,
20,SS,27C,s,87,20_87,22,,,,,
20,SS,27C,s,98,20_98,22,,,,,
20,SS,27C,c,99,20_99,22,,,,,
20,SS,27C,s,101,20_101,22,,,,,
20,SS,27C,s,102,20_102,22,,,,,
20,SS,27C,s,104,20_104,22,,,,,
20,SS,27C,s,105,20_105,22,,,,,
20,SS,27C,s,106,20_106,22,,,,,
20,SS,27C,s,107,20_107,22,,,,,
20,SS,27C,s,117,20_117,22,,,,,
20,SS,27C,s,119,20_119,22,,,,,
20,SS,27C,s,120,20_120,22,,,,,
20,SS,27C,s,121,20_121,22,,,,,
20,SS,27C,s,122,20_122,22,,,,,
20,SS,27C,s,123,20_123,22,,,,,
20,SS,27C,s,124,20_124,22,,,,,
20,SS,27C,s,125,20_125,22,,,,,
20,SS,27C,s,118,20_118,22,,,,,
20,SS,27C,s,88,20_88,22,,,,,
20,SS,27C,s,89,20_89,22,,,,,
20,SS,27C,s,90,20_90,22,,,,,
20,SS,27C,s,91,20_91,22,,,,,
20,SS,27C,c,92,20_92,22,,,,,
20,SS,27C,s,94,20_94,22,,,,,
20,SS,27C,s,96,20_96,22,,,,,
20,SS,27C,s,108,20_108,22,,,,,
20,SS,27C,s,109,20_109,22,,,,,
20,SS,27C,s,110,20_110,22,,,,,
20,SS,27C,s,111,20_111,22,,,,,
20,SS,27C,s,112,20_112,22,,,,,
20,SS,27C,s,114,20_114,22,,,,,
20,SS,27C,c,115,20_115,22,,,,,
20,SS,27C,s,12,20_12,22,,,,,
20,SS,27C,s,49,20_49,22,,,,,
20,SS,27C,s,14a,20_14a,22,,,,,
20,SS,27C,s,38,20_38,22,1.293966,3,,,
20,SS,27C,s,44,20_44,22,,,,,
20,SS,27C,s,46,20_46,22,0.904522,3,,,
20,SS,27C,s,66,20_66,22,1.638631,4,,,
20,SS,27C,s,65,20_65,22,,,,,
20,SS,27C,s,37,20_37,22,,,,,
20,SS,27C,s,79,20_79,22,,,,,
20,SS,27C,s,93,20_93,22,,,,,
20,SS,27C,s,97,20_97,22,,,,,
20,SS,27C,c,113,20_113,22,,,,,
20,SS,27C,s,10,20_10,22,,,,,
20,SS,27C,s,103,20_103,22,,,,,
20,SS,27C,s,116,20_116,22,,,,,
20,SS,27C,s,1,20_1,28,1.137205,3,-0.062570469,50,2.070653451
20,SS,27C,s,2,20_2,28,1.625446,3,15.09358613,0,1.830374783
20,SS,27C,c,3,20_3,28,2.436453,5,34.10225983,0,1.830374783
20,SS,27C,s,4,20_4,28,2.259631,4,6.997298114,33.33333333,2.004321374
20,SS,27C,s,5,20_5,28,1.727844,3,7.371988668,0,1.830374783
20,SS,27C,s,6,20_6,28,2.415868,6,7.302665125,50,2.070653451
20,SS,27C,s,7,20_7,28,2.064335,3,23.23468398,0,1.830374783
20,SS,27C,c,8,20_8,28,2.50771,6,8.95720502,0,1.830374783
20,SS,27C,s,9,20_9,28,0.994428,1,-2.226967843,0,1.830374783
20,SS,27C,s,11,20_11,28,1.737081,4,-10.29146941,0,1.830374783
20,SS,27C,s,13,20_13,28,0.667702,3,-5.281763567,0,1.830374783
20,SS,27C,s,14,20_14,28,2.47261,6,8.352950662,0,1.830374783
20,SS,27C,s,14b,20_14b,28,1.799629,3,15.14965182,0,1.830374783
20,SS,27C,s,15,20_15,28,1.99994,4,11.8413952,0,1.830374783
20,SS,27C,s,16,20_16,28,1.431469,3,24.5073958,0,1.830374783
20,SS,27C,c,23,20_23,28,7.601249,12,11.23240768,20,1.942834494
20,SS,27C,s,24,20_24,28,1.152512,3,2.39163036,0,1.830374783
20,SS,27C,s,25,20_25,28,1.340683,5,4.3975708,0,1.830374783
20,SS,27C,c,26,20_26,28,8.516238,12,25.73600606,20,1.942834494
20,SS,27C,s,27,20_27,28,,,,,
